lib_id,contains_non_Culicidae_COI,species,is_contaminated,snp_count,mean_frequency,mean_depth
19HUNSR0963,,Armigeres subalbatus,no,2.167630057803468,0.12113022319887516,19
19HUNSR0964,,Armigeres subalbatus,no,0,0,0
19HUNSR0965,,Armigeres subalbatus,no,0,0,0
19HUNSR0966,,Armigeres subalbatus,no,0.7757951900698216,0.14285714285714285,12
19HUNSR0967,,Armigeres subalbatus,no,0.6934812760055479,0.21774193548387097,108
19HUNSR0968,,Armigeres subalbatus,no,0.678886625933469,0.08064516129032258,10
19HUNSR0969,,Armigeres subalbatus,no,0.630119722747322,0.15,6
19HUNSR0970,,Armigeres subalbatus,no,0,0,0
19HUNYW0934,,Aedes albopictus,no,0,0,0
19HUNYW0935,,Aedes albopictus,no,0,0,0
19HUNYW0936,,Aedes albopictus,no,0,0,0
19HUNYW0937,,Aedes albopictus,no,0,0,0
19HUNYW0938,,Aedes albopictus,no,0.6406149903907751,0.19708029197080293,81
19HUNYW0939,,Aedes albopictus,no,0,0,0
19HUNYW0940,,Aedes albopictus,no,0,0,0
19HUNYW0941,,Aedes albopictus,no,0,0,0
19HUNYW0942,,Aedes albopictus,no,0,0,0
19HUNYW0943,,Aedes albopictus,no,0,0,0
19JHSKW1773,,Culex pipiens,no,5.474452554744526,0.0966219809257784,7.555555555555555
19JHSKW1774,,Culex quinquefasciatus,no,0,0,0
19JHSKW1775,,Culex pipiens,no,1.9569471624266144,0.06275708598115164,14.333333333333334
19JHSKW1776,,Culex pipiens,no,0,0,0
19JHSKW1777,,Culex quinquefasciatus,no,0,0,0
19JHSKW1778,,Culex quinquefasciatus,no,0,0,0
19JHSKW1779,,Culex pipiens,no,0,0,0
19JHSKW1780,,Culex pipiens,no,0,0,0
19JHSKW1782,,Culex pipiens,no,0,0,0
19JHSKW1783,,Culex pipiens,no,0,0,0
19JHSKW1786,,Culex quinquefasciatus,no,0.6086427267194157,0.1111111111111111,6
19JHSKW1787,,Culex pipiens,no,0.6565988181221273,0.08875739644970414,15
19JHSYW1757,,Aedes albopictus,no,0,0,0
19JHSYW1758,,Aedes albopictus,no,0,0,0
19JHSYW1759,,Aedes albopictus,no,0,0,0
19JHSYW1760,,Aedes albopictus,no,0,0,0
19JHSYW1761,,Aedes albopictus,no,0,0,0
19JHSYW1762,,Aedes albopictus,no,0,0,0
19JHSYW1763,,Aedes albopictus,no,0.6297229219143576,0.1111111111111111,6
19JHSYW1764,,Aedes albopictus,no,0,0,0
19JHSYW1765,,Aedes albopictus,no,0,0,0
19JHSYW1766,,Aedes albopictus,no,0,0,0
19JHSYW1767,,Aedes albopictus,no,0,0,0
19JHSYW1768,,Aedes albopictus,no,0,0,0
19JHSYW1769,,Aedes albopictus,no,0,0,0
19JHSYW1770,,Aedes albopictus,no,0,0,0
19JHSYW1771,,Aedes albopictus,no,0,0,0
19JHSYW1772,,Aedes albopictus,no,0,0,0
19JHSYW2144,,Aedes albopictus,no,1.7006802721088434,0.17186136975428587,11.333333333333334
19JHSYW2145,,Aedes albopictus,no,0,0,0
19JHSYW2146,,Aedes albopictus,no,0,0,0
19JHSYW2147,,Aedes albopictus,no,0,0,0
19JHSYW2148,,Aedes albopictus,no,0,0,0
19JHSYW2149,,Aedes albopictus,no,0,0,0
19JHSYW2150,,Aedes albopictus,no,0,0,0
19JHSYW2152,,Aedes albopictus,no,0,0,0
19JHSYW2153,,Aedes albopictus,no,0,0,0
19JHSYW2154,,Aedes albopictus,no,0.6309148264984228,0.09649122807017543,11
19JHSYW2155,,Aedes albopictus,no,0,0,0
19JHSYW2156,,Aedes albopictus,no,1.2978585334198571,0.06784344968381217,37
19JHSYW2157,,Aedes albopictus,no,0,0,0
19JXAW0924,,Anopheles sinensis,no,0,0,0
19JXAW0925,,Anopheles sinensis,no,0,0,0
19JXAW0926,,Anopheles sinensis,no,0,0,0
19JXAW0927,,Anopheles sinensis,no,0,0,0
19JXAW0928,,Anopheles sinensis,no,0,0,0
19JXAW0929,,Anopheles sinensis,no,0,0,0
19JXAW0930,,Anopheles sinensis,no,0,0,0
19JXAW0931,,Anopheles sinensis,no,0,0,0
19JXAW0932,,Anopheles sinensis,no,0.6188118811881188,0.05594405594405594,8
19JXAW0933,,Anopheles sinensis,no,0,0,0
19JXSDH0915,,Culex tritaeniorhynchus,no,0,0,0
19JXSDH0916,,Culex tritaeniorhynchus,no,0,0,0
19JXSDH0918,,Culex tritaeniorhynchus,no,2.4405125076266017,0.05063340991138825,14
19JXSDH0919,,Culex tritaeniorhynchus,no,4.484304932735426,0.05872842086650463,16.285714285714285
19JXSDH0921,,Culex tritaeniorhynchus,no,0,0,0
19JXSDH0922,,Culex tritaeniorhynchus,no,0,0,0
19JXSDH0923,,Culex tritaeniorhynchus,no,0,0,0
19LCCDCKW1633,,Culex quinquefasciatus,no,8.16326530612245,0.1315208843800156,175.71428571428572
19LCCDCKW1634,,Culex pipiens,no,6.7443286327406495,0.1989574340282149,58.27272727272727
19LCCDCKW1635,,Culex quinquefasciatus,no,9.563658099222952,0.113030167970238,175.25
19LCCDCKW1636,,Culex quinquefasciatus,no,10.440835266821344,0.14264611996954546,270.8888888888889
19LCCDCKW1638,,Culex quinquefasciatus,no,10.882708585247885,0.17273387751981298,145
19LCCDCSR1639,,Armigeres subalbatus,no,0,0,0
19LCFBCAW1644,,Anopheles minimus,no,4.616272360069244,0.17726289073019513,17.625
19LCFBCBM1645,,Lutzia fuscana,no,28.657616892911008,0.1860825124289235,15.81578947368421
19LCFBCKW1640,,Culex tritaeniorhynchus,no,0.5803830528148578,0.28496926802011546,1530
19LCFBCKW1641,,Culex tritaeniorhynchus,no,0,0,0
19LCFYBGKW1609,,Culex pipiens,no,8.135168961201503,0.20517742513444137,41.38461538461539
19LCFYBGKW1610,,Culex pipiens,no,6.854009595613434,0.4050622227235131,13.4
19LCFYBGKW1611,,Culex quinquefasciatus,no,7.638072855464159,0.10842699941972112,82.15384615384616
19LCFYBGKW1612,,Culex quinquefasciatus,no,7.285974499089253,0.18342892706878705,58.5
19LCFYBGKW1613,,Culex quinquefasciatus,no,7.336343115124154,0.06787722174866298,47.30769230769231
19LCHGMKW1605,,Culex pipiens,no,15.414258188824665,0.10338063225619652,6.1875
19LCHGMKW1606,,Culex quinquefasciatus,no,7.6923076923076925,0.100567698753359,68.53846153846153
19LCHGMSDH1608,,Culex tritaeniorhynchus,no,0,0,0
19LCLTCAW1630,,Anopheles sinensis,no,0.6082725060827251,0.05343511450381679,14
19LCLTCAW1632,,Anopheles sinensis,no,0,0,0
19LCLTCKW1615,,Culex pipiens,no,5.061155630535639,0.3272008559503792,33.666666666666664
19LCLTCKW1616,,Culex pipiens,no,7.382550335570469,0.22093904649864957,18.181818181818183
19LCLTCKW1617,,Culex pipiens,no,7.8277886497064575,0.12971271681481503,94.66666666666669
19LCLTCKW1618,,Culex pipiens,no,8,0.3527990372347974,21.5
19LCLTCKW1619,,Culex quinquefasciatus,no,6.695069993913573,0.17280061076188644,102
19LCLTCKW1620,,Culex pipiens,no,9.362200117027502,0.13396514219353617,195.375
19LCLTCKW1621,,Culex quinquefasciatus,no,12.374779021803182,0.1322745177231825,65.76190476190476
19LCLTCKW1622,,Culex quinquefasciatus,no,9.714285714285714,0.19797741156456697,29.705882352941178
19LCLTCKW1623,,Culex quinquefasciatus,no,2.4600246002460024,0.07454843308118547,26.75
19LCLTCKW1624,,Culex tritaeniorhynchus,no,0,0,0
19LCLTCKW1626,,Culex quinquefasciatus,no,7.702182284980744,0.11810899046359512,171.25
19LCLTCKW1627,,Culex quinquefasciatus,no,7.042253521126761,0.08813536673262794,252.08333333333337
19LCLTCKW1628,,Culex quinquefasciatus,no,11.70671595810228,0.11316824776105762,108.10526315789474
19LCMBCKW1646,,Culex tritaeniorhynchus,no,0.5817335660267597,0.1640625,21
19LCMBCKW1647,,Culex tritaeniorhynchus,no,0,0,0
19LCMBCKW1648,,Culex tritaeniorhynchus,no,0,0,0
19LCMBCKW1649,,Culex tritaeniorhynchus,no,0.5970149253731344,0.05296343001261034,42
19LCMBCSDH1653,,Culex tritaeniorhynchus,no,2.824858757062147,0.05334982895475067,127.2
19MHDMCLYW1656,,Aedes albopictus,no,0.7204610951008645,0.1470160116448326,101
19MHDMCLYW1658,,Aedes albopictus,no,0,0,0
19MHDMCLYW1659,,Aedes albopictus,no,1.3089005235602096,0.0612446743761412,7
19MHDMCLYW1660,,Aedes albopictus,no,1.3227513227513228,0.051097018480165,55
19MHDMCLYW1661,,Aedes albopictus,no,0,0,0
19MHDMCLYW1662,,Aedes albopictus,no,0,0,0
19MHDMCLYW1664,,Aedes albopictus,no,0,0,0
19MHDMCLYW1665,,Aedes albopictus,no,0,0,0
19MHDMCLYW1666,,Aedes albopictus,no,0,0,0
19MHDMCLYW1667,,Aedes albopictus,no,4.310344827586206,0.14568595666039366,76.85714285714286
19MHDMCLYW2158,,Aedes albopictus,no,0,0,0
19MHDMCLYW2159,,Aedes albopictus,no,0.6027727546714888,0.07547169811320754,8
19MHDMCLYW2160,,Aedes albopictus,no,1.86219739292365,0.2849627630329385,9.333333333333334
19MHDMCLYW2161,,Aedes albopictus,no,0.6234413965087282,0.07954545454545454,7
19MHDMCLYW2163,,Aedes albopictus,no,0,0,0
19MHDMCLYW2165,,Aedes albopictus,no,0,0,0
19MHDMCLYW2166,,Aedes albopictus,no,0,0,0
19MHDMCLYW2167,,Aedes albopictus,no,0,0,0
19MHDMCLYW2168,,Aedes albopictus,no,0,0,0
19MHDMCLYW2169,,Aedes albopictus,no,0,0,0
19MHDMCLYW2170,,Aedes albopictus,no,0,0,0
19MHDMCLYW2171,,Aedes albopictus,no,0.6349206349206349,0.16666666666666666,33
19MHMHCAW1695,,Anopheles sinensis,no,0.5630630630630631,0.0501002004008016,25
19MHMHCAW1699,,Anopheles sinensis,no,0,0,0
19MHMHCAW1700,,Anopheles sinensis,no,0,0,0
19MHMHCSDH1674,,Culex tritaeniorhynchus,no,4.263093788063338,0.05809325730763358,61.285714285714285
19MHMHCSDH1681,,Culex tritaeniorhynchus,no,0,0,0
19MHMHCSDH1682,,Culex tritaeniorhynchus,no,0,0,0
19MHMHCSDH1683,,Culex tritaeniorhynchus,no,3.6319612590799033,0.05658530828233866,74.16666666666667
19MHMHCSDH1684,,Culex tritaeniorhynchus,no,0,0,0
19MHMHCSDH1685,,Culex tritaeniorhynchus,no,5.134055904164289,0.2525825980372654,129.77777777777777
19MHMHCSR1689,,Armigeres subalbatus,no,6.283662477558349,0.2138469887445662,23.571428571428573
19MHMZJZAW1737,,Anopheles sinensis,no,0,0,0
19MHMZJZAW1738,,Anopheles sinensis,no,0,0,0
19MHMZJZAW1740,,Anopheles sinensis,no,0,0,0
19MHMZJZAW1741,,Anopheles sinensis,no,1.8248175182481752,0.15202702702702703,9.333333333333334
19MHMZJZAW1742,,Anopheles sinensis,no,0.6734006734006734,0.053475935828877,10
19MHMZJZAW1743,,Anopheles sinensis,no,0.6027727546714888,0.380952380952381,8
19MHMZJZAW1745,,Anopheles sinensis,no,0,0,0
19MHMZJZAW1746,,Anopheles sinensis,no,0,0,0
19MHMZJZAW1747,,Anopheles sinensis,no,0,0,0
19MHMZJZAW1750,,Anopheles sinensis,no,0.5924170616113744,0.05128205128205128,6
19MHMZJZAW1751,,Anopheles sinensis,no,0,0,0
19MHMZJZAW1752,,Anopheles sinensis,no,0.6631299734748011,0.06639004149377593,32
19MHMZJZAW1753,,Anopheles sinensis,no,0,0,0
19MHMZJZAW1754,,Anopheles sinensis,no,0,0,0
19MHMZJZAW1755,,Anopheles sinensis,no,0.5865102639296188,0.05128205128205128,68
19MHMZJZKW1703,,Culex tritaeniorhynchus,no,0,0,0
19MHMZJZKW1704,,Lutzia fuscana,no,6.012024048096192,0.07418432108697597,7.666666666666667
19MHMZJZKW1705,,Lutzia fuscana,no,35.196687370600415,0.2029243162984975,34.73529411764706
19MHMZJZKW1708,,Culex tritaeniorhynchus,no,0,0,0
19MHMZJZKW1709,,Culex pipiens,no,0,0,0
19MHMZJZKW1710,,Culex quinquefasciatus,no,3.1191515907673115,0.09575067563682364,6.2
19MHMZJZKW1712,,Culex pipiens,no,8.110300081103,0.42621911227174386,13.1
19MHMZJZKW1713,,Culex pipiens,no,0,0,0
19MHMZJZKW1714,,Culex pipiens,no,5.86756077116513,0.2658575551432694,7.857142857142857
19MHMZJZSDH1717,,Culex tritaeniorhynchus,no,4.169148302561048,0.05538063156523468,82.85714285714286
19MHMZJZSDH1719,,Culex tritaeniorhynchus,no,0.5659309564233164,0.15384615384615383,8
19MHMZJZSDH1720,,Culex tritaeniorhynchus,no,0,0,0
19MHMZJZSDH1722,,Culex tritaeniorhynchus,no,0,0,0
19MHMZJZSDH1724,,Culex tritaeniorhynchus,no,3.0084235860409145,0.05112167984836068,62.6
19MHMZJZSDH1725,,Culex tritaeniorhynchus,no,0,0,0
19MHMZJZSDH1726,,Culex tritaeniorhynchus,no,0,0,0
19MHMZJZSDH1727,,Culex tritaeniorhynchus,no,3.3467202141900936,0.18273835057864096,11.4
19MHMZJZSDH1728,,Culex tritaeniorhynchus,no,0,0,0
19MHMZJZSDH1729,,Culex tritaeniorhynchus,no,0.573394495412844,0.05044510385756676,68
19MHMZJZSDH1730,,Culex tritaeniorhynchus,no,0,0,0
19MHMZJZSDH1731,,Culex tritaeniorhynchus,no,0,0,0
19MHMZJZSDH1732,,Culex tritaeniorhynchus,no,0,0,0
19MHMZJZSDH1733,,Culex tritaeniorhynchus,no,0,0,0
19MHMZJZSDH1734,,Culex tritaeniorhynchus,no,0,0,0
19MHMZJZSR1735,,Armigeres subalbatus,no,1.3003901170351106,0.10208012326656392,11.5
19MHMZJZYW1702,,Aedes aegypti,no,0.6493506493506493,0.05851063829787234,11
19NBBM2112,,Lutzia fuscana,no,0.6056935190793459,0.05494505494505494,30
19NBKW2081,,Culex pipiens,no,0,0,0
19NBKW2082,,Culex pipiens,no,0,0,0
19NBKW2083,,Culex pipiens,no,0,0,0
19NBKW2084,,Culex pipiens,no,0,0,0
19NBKW2085,,Culex pipiens,no,0,0,0
19NBKW2086,,Culex pipiens,no,0,0,0
19NBKW2087,,Culex pipiens,no,0,0,0
19NBKW2088,,Culex pipiens,no,0,0,0
19NBKW2089,,Culex pipiens,no,0,0,0
19NBKW2090,,Culex pipiens,no,0,0,0
19NBSDH2091,,Culex tritaeniorhynchus,no,0,0,0
19NBSDH2092,,Culex tritaeniorhynchus,no,0,0,0
19NBSDH2097,,Culex tritaeniorhynchus,no,0,0,0
19NBSR2101,,Armigeres subalbatus,no,0,0,0
19NBSR2102,,Armigeres subalbatus,no,0,0,0
19NBSR2103,,Armigeres subalbatus,no,0,0,0
19NBSR2104,,Armigeres subalbatus,no,0,0,0
19NBSR2105,,Armigeres subalbatus,no,0,0,0
19NBSR2107,,Armigeres subalbatus,no,0,0,0
19NBSR2108,,Armigeres subalbatus,no,0,0,0
19NBSR2109,,Armigeres subalbatus,no,1.3831258644536653,0.11359250068927489,12
19NBSR2110,,Armigeres subalbatus,no,0,0,0
19NBYW2071,,Aedes albopictus,no,0.6357279084551812,0.0594059405940594,6
19NBYW2072,,Aedes albopictus,no,0,0,0
19NBYW2073,,Aedes albopictus,no,0,0,0
19NBYW2074,,Aedes albopictus,no,0,0,0
19NBYW2075,,Aedes albopictus,no,0,0,0
19NBYW2076,,Aedes albopictus,no,0,0,0
19NBYW2077,,Aedes albopictus,no,0.7112375533428166,0.23255813953488372,10
19NBYW2078,,Aedes albopictus,no,0,0,0
19NBYW2079,,Aedes albopictus,no,0,0,0
19NBYW2080,,Aedes albopictus,no,0,0,0
19NMKW0985,,Culex quinquefasciatus,no,0.5747126436781609,0.07058823529411765,6
19NXKW0894,,Culex quinquefasciatus,no,7.343941248470013,0.08923445173131228,37.833333333333336
19NXKW0895,,Culex quinquefasciatus,no,6.610576923076923,0.06866535697283646,16.363636363636363
19NXKW0896,,Culex quinquefasciatus,no,14.120667522464698,0.08158074400867736,20.09090909090909
19NXKW0897,,Culex quinquefasciatus,no,6.7073170731707314,0.06516161919922771,22.818181818181817
19NXKW0898,,Culex quinquefasciatus,no,7.339449541284404,0.1858694880028181,69
19NXKW0899,,Culex quinquefasciatus,no,7.439553626782393,0.19531209668953087,113.75
19NXKW0900,,Culex quinquefasciatus,no,5.847953216374268,0.21628555931615204,77.55555555555556
19NXKW0901,,Culex quinquefasciatus,no,7.566204287515763,0.2063675769928384,56.583333333333336
19NXKW0902,,Culex quinquefasciatus,no,7.648183556405353,0.1808042225436461,64.83333333333333
19NXKW0903,,Culex quinquefasciatus,no,6.082725060827251,0.11853468945607425,27.8
19QDAW2055,,Anopheles sinensis,no,0,0,0
19QDAW2056,,Anopheles sinensis,no,0,0,0
19QDAW2057,,Anopheles sinensis,no,0,0,0
19QDAW2058,,Anopheles sinensis,no,0.5892751915144372,0.05729166666666666,22
19QDAW2059,,Anopheles sinensis,no,0,0,0
19QDAW2060,,Anopheles sinensis,no,0.6361323155216285,0.1850699844479005,238
19QDAW2061,,Anopheles sinensis,no,0.6060606060606061,0.08620689655172414,10
19QDAW2062,,Anopheles sinensis,no,0,0,0
19QDAW2063,,Anopheles sinensis,no,0,0,0
19QDAW2064,,Aedes albopictus,no,7.318695941450432,0.09154104779204164,159.72727272727272
19QDBM2066,,Culex pipiens,no,0,0,0
19QDBM2067,,Culex quinquefasciatus,no,0,0,0
19QDBM2068,,Culex quinquefasciatus,no,0,0,0
19QDBM2069,,Culex pipiens,no,0,0,0
19QDKW2037,,Culex quinquefasciatus,no,0,0,0
19QDKW2038,,Culex quinquefasciatus,no,1.1655011655011656,0.06085970407171401,23.5
19QDKW2039,,Culex quinquefasciatus,no,0.6064281382656156,0.0588235294117647,6
19QDSDH2040,,Culex tritaeniorhynchus,no,0,0,0
19QDSDH2042,,Culex tritaeniorhynchus,no,0,0,0
19QDSDH2043,,Culex quinquefasciatus,no,1.8303843807199511,0.05196414950419528,19
19QDSR2045,,Armigeres subalbatus,no,0,0,0
19QDSR2046,,Armigeres subalbatus,no,0,0,0
19QDSR2047,,Armigeres subalbatus,no,1.2523481527864746,0.08820807108478342,12.5
19QDSR2048,,Armigeres subalbatus,no,1.232285890326556,0.1542075953986025,620.5
19QDSR2049,,Armigeres subalbatus,no,0,0,0
19QDSR2050,,Armigeres subalbatus,no,0,0,0
19QDSR2051,,Armigeres subalbatus,no,0,0,0
19QDSR2052,,Armigeres subalbatus,no,2.092050209205021,0.080185813641696,7.333333333333333
19QDSR2053,,Armigeres subalbatus,no,1.8039687312086592,0.0912169312169312,11.333333333333334
19QDSR2054,,Armigeres subalbatus,no,0,0,0
19QDYW2027,,Aedes albopictus,no,0.6557377049180327,0.1213872832369942,21
19QDYW2028,,Anopheles sinensis,no,0,0,0
19QDYW2029,,Aedes albopictus,no,0.5899705014749262,0.08450704225352113,12
19QDYW2030,,Aedes albopictus,no,0.5675368898978433,0.0794392523364486,17
19QDYW2031,,Aedes albopictus,no,0,0,0
19QDYW2032,,Aedes albopictus,no,0,0,0
19QDYW2033,,Aedes albopictus,no,0.6430868167202572,0.1,15
19QDYW2034,,Aedes albopictus,no,0,0,0
19QDYW2035,,Aedes albopictus,no,0,0,0
19QDYW2036,,Aedes albopictus,no,0,0,0
19SAXKW1855,,Culex pipiens,no,6.55933214072749,0.07192149436682317,46.36363636363637
19SAXKW1856,,Culex pipiens,no,6.631299734748011,0.06820234028027025,8.2
19SAXKW1857,,Culex quinquefasciatus,no,7.078507078507079,0.07878337390682415,25.454545454545453
19SAXKW1858,,Culex quinquefasciatus,no,7.006369426751593,0.08659367329467259,13.272727272727272
19SAXKW1859,,Culex quinquefasciatus,no,3.896103896103896,0.08114128671085814,23.666666666666668
19SAXKW1860,,Culex pipiens,no,9.876543209876544,0.10105790087664424,44.5625
19SAXKW1861,,Culex quinquefasciatus,no,0.6191950464396285,0.06481481481481481,14
19SAXKW1863,,Culex pipiens,no,7.989347536617843,0.220172923056535,12.333333333333334
19SAXKW1864,,Culex pipiens,no,1.9723865877712032,0.06876227488809465,12.333333333333334
19SAXSDH1865,,Culex pipiens,no,6.8493150684931505,0.07575287893039616,18
19SAXSDH1866,,Culex pipiens,no,0.6397952655150352,0.07766990291262135,8
19SAXSDH1870,,Culex tritaeniorhynchus,no,0,0,0
19SAXSR1871,,Armigeres subalbatus,no,1.2594458438287153,0.12837660634670864,11
19SAXSR1872,,Armigeres subalbatus,no,0,0,0
19SAXSR1874,,Armigeres subalbatus,no,0,0,0
19SAXSR1875,,Armigeres subalbatus,no,0.6618133686300464,0.08536585365853659,7
19SAXSR1876,,Armigeres subalbatus,no,1.3306719893546242,0.08942819148936171,9
19SAXSR1877,,Armigeres subalbatus,no,0,0,0
19SAXSR1879,,Armigeres subalbatus,no,0,0,0
19SAXSR1880,,Armigeres subalbatus,no,0,0,0
19SAXYW1845,,Aedes albopictus,no,0,0,0
19SAXYW1846,,Aedes albopictus,no,0,0,0
19SAXYW1847,,Aedes albopictus,no,0,0,0
19SAXYW1848,,Aedes albopictus,no,0.8006405124099278,0.12117647058823527,103
19SAXYW1849,,Aedes albopictus,no,0,0,0
19SAXYW1850,,Aedes albopictus,no,0,0,0
19SAXYW1851,,Aedes albopictus,no,0.5865102639296188,0.08695652173913043,6
19SAXYW1852,,Aedes albopictus,no,0,0,0
19SAXYW1853,,Aedes albopictus,no,0,0,0
19SAXYW1854,,Aedes albopictus,no,0,0,0
19SCAW0874,,Anopheles sinensis,no,0,0,0
19SCAW0875,,Anopheles sinensis,no,0,0,0
19SCAW0876,,Anopheles sinensis,no,0,0,0
19SCAW0877,,Anopheles sinensis,no,0,0,0
19SCKW0844,,Culex quinquefasciatus,no,0,0,0
19SCKW0845,,Culex pipiens,no,8.069939475453936,0.11644468399160972,8.5
19SCKW0846,,Culex pipiens,no,0.671591672263264,0.1176470588235294,6
19SCKW0847,,Culex pipiens,no,0,0,0
19SCKW0848,,Culex quinquefasciatus,no,0,0,0
19SCKW0849,,Culex pipiens,no,0,0,0
19SCKW0850,,Culex pipiens,no,18.30808080808081,0.07508849540314824,9.137931034482758
19SCKW0851,,Culex quinquefasciatus,no,1.1918951132300355,0.1306159557542238,17
19SCKW0852,,Culex tritaeniorhynchus,no,4.315659679408138,0.17286610317711487,27
19SCSDH0854,,Culex tritaeniorhynchus,no,0,0,0
19SCSDH0856,,Culex tritaeniorhynchus,no,3.2341526520051747,0.1219730010384216,7
19SCSDH0857,,Culex tritaeniorhynchus,no,0,0,0
19SCSDH0859,,Culex tritaeniorhynchus,no,0,0,0
19SCSDH0861,,Culex tritaeniorhynchus,no,0,0,0
19SCSDH0863,,Culex tritaeniorhynchus,no,0,0,0
19SCSR0864,,Armigeres subalbatus,no,0,0,0
19SCSR0866,,Armigeres subalbatus,no,0.6693440428380187,0.05785123966942149,7
19SCSR0867,,Armigeres subalbatus,no,1.539645881447267,0.3286445012787724,22.5
19SCSR0868,,Armigeres subalbatus,no,0,0,0
19SCSR0869,,Armigeres subalbatus,no,0.6238303181534622,0.13513513513513514,10
19SCSR0870,,Armigeres subalbatus,no,0,0,0
19SCSR0871,,Armigeres subalbatus,no,0.6523157208088715,0.06217616580310881,12
19SCSR0872,,Armigeres subalbatus,no,0,0,0
19SCYW0834,,Aedes albopictus,no,0,0,0
19SCYW0835,,Aedes albopictus,no,0,0,0
19SCYW0836,,Aedes albopictus,no,0,0,0
19SCYW0837,,Aedes albopictus,no,0.6574621959237344,0.16666666666666666,6
19SCYW0838,,Aedes albopictus,no,0,0,0
19SCYW0839,,Aedes albopictus,no,0.6747638326585694,0.08536585365853659,7
19SCYW0840,,Aedes albopictus,no,0,0,0
19SCYW0841,,Aedes albopictus,no,0,0,0
19SCYW0842,,Aedes albopictus,no,0,0,0
19SCYW0843,,Aedes albopictus,no,0,0,0
19SXKW0904,,Culex pipiens,no,6.657789613848202,0.3046054435760318,10.5
19SXKW0905,,Culex pipiens,no,7.220216606498195,0.4641953812316716,14.7
19SXKW0906,,Culex pipiens,no,7.936507936507936,0.3766896940823791,19.09090909090909
19SXKW0907,,Culex quinquefasciatus,no,7.905138339920948,0.2678056226407004,34.583333333333336
19SXKW0908,,Culex pipiens,no,7.968127490039841,0.24486538684026163,28.166666666666668
19SXKW0909,,Culex quinquefasciatus,no,7.707129094412331,0.22706614006639403,30.083333333333332
19SXKW0911,,Culex quinquefasciatus,no,7.662835249042145,0.15679862869800118,15.666666666666666
19SXKW0912,,Culex quinquefasciatus,no,6.862133499688085,0.09597681192210555,11
19SXKW0913,,Culex pipiens,no,7.24200362100181,0.23647841777441447,53
19SYBM1030,,Culex tritaeniorhynchus,no,0.5959475566150179,0.16304347826086957,15
19SYBM1031,,Mansonia uniformis,no,0.6557377049180327,0.1111111111111111,9
19SYBM1032,,Mansonia uniformis,no,0,0,0
19SYBM1033,,Mansonia uniformis,no,0.6090133982947624,0.06132075471698113,13
19SYKW1001,,Culex pipiens,no,6.349206349206349,0.21993890487028117,11.3
19SYKW1003,,Culex quinquefasciatus,no,7.784431137724551,0.16352312283382556,118.84615384615384
19SYKW1004,,Culex quinquefasciatus,no,7.172743574417215,0.16018962691958605,19.5
19SYKW1005,,Mansonia uniformis,no,0,0,0
19SYKW1006,,Mansonia uniformis,no,0,0,0
19SYKW1007,,Mansonia uniformis,no,0,0,0
19SYKW1008,,Mansonia uniformis,no,0,0,0
19SYKW1009,,Culex quinquefasciatus,no,6.282124500285551,0.13902829446068302,16
19SYSR1021,,Armigeres subalbatus,no,1.1918951132300355,0.16644736842105262,6.5
19SYSR1022,,Armigeres subalbatus,no,0,0,0
19SYSR1023,,Armigeres subalbatus,no,0,0,0
19SYSR1024,,Armigeres subalbatus,no,0,0,0
19SYSR1025,,Armigeres subalbatus,no,1.2315270935960592,0.11513897102306328,10.5
19SYSR1026,,Armigeres subalbatus,no,0,0,0
19SYSR1027,,Armigeres subalbatus,no,0,0,0
19SYYW0991,,Aedes albopictus,no,1.7467248908296944,0.11812655429676704,10
19SYYW0992,,Aedes albopictus,no,0,0,0
19SYYW0993,,Aedes albopictus,no,0,0,0
19SYYW0994,,Aedes albopictus,no,0,0,0
19SYYW0995,,Aedes albopictus,no,0,0,0
19SYYW0997,,Aedes albopictus,no,0,0,0
19SYYW0999,,Aedes albopictus,no,0.6406149903907751,0.05259087393658159,68
19SYYW1000,,Aedes albopictus,no,0,0,0
19WHAW1921,,Anopheles sinensis,no,0,0,0
19WHAW1922,,Anopheles sinensis,no,0,0,0
19WHAW1923,,Anopheles sinensis,no,0,0,0
19WHAW1924,,Anopheles sinensis,no,0,0,0
19WHAW1925,,Anopheles sinensis,no,0,0,0
19WHAW1926,,Anopheles sinensis,no,0,0,0
19WHAW1927,,Anopheles sinensis,no,0.6169031462060457,0.05847953216374269,10
19WHAW1928,,Anopheles sinensis,no,0.6289308176100629,0.07476635514018691,8
19WHAW1929,,Anopheles sinensis,no,0,0,0
19WHKW1891,,Culex quinquefasciatus,no,1.8915510718789408,0.060340141337268,9.666666666666666
19WHKW1892,,Culex pipiens,no,0.6203473945409429,0.05434782608695652,10
19WHKW1893,,Culex pipiens,no,0.7824726134585289,0.06204379562043796,17
19WHKW1896,,Culex pipiens,no,0,0,0
19WHKW1897,,Culex pipiens,no,0,0,0
19WHKW1898,,Culex quinquefasciatus,no,5.141388174807197,0.0552648947529881,12.125
19WHKW1899,,Culex quinquefasciatus,no,5.44464609800363,0.08952492463937417,13.666666666666666
19WHKW1900,,Culex pipiens,no,0.6013229104028863,0.05699481865284974,11
19WHSDH1901,,Culex tritaeniorhynchus,no,0,0,0
19WHSDH1902,,Culex tritaeniorhynchus,no,3.2615786040443573,0.4253557039254058,49.4
19WHSDH1903,,Culex tritaeniorhynchus,no,0,0,0
